name|score|coords
Virden/R.J. (Bob) Andrew Field Regional Aerodrome|0.00147596353441|49.8783, -100.918,
City of Mount Washington|0.000333350087828|38.0437, -85.55021,
Hudson County|0.000333350087828|40.73094, -74.07594,
Wingdale|0.000333350087828|41.64704, -73.56818,
City of Pontiac|0.000333350087828|42.64932, -83.28781,
Saiyed G.A Shāh|0.000333350087828|28.37077, 68.19732,
Republic of Armenia|0.000839363700678|40.25, 45.0,
Pullman Urumqi|0.000333350087828|43.84202, 87.5756,
Ekwok|0.000333350087828|59.34972, -157.47528,
Pīr Kundar|0.000333350087828|31.92315, 61.61873,
Savigny|0.000333350087828|46.54888, 6.72704,
Greenland|0.00331871380662|72.0, -40.0,
Sanatoriy Imeni A.M. Gor’kogo|0.000333350087828|55.91667, 38.13333,
Town of Central Valley|0.000333350087828|38.70398, -112.10008,
Perlis|0.000599112220007|6.5, 100.25,
Proč|0.000333350087828|49.09667, 21.3916,
South Pole|0.000599112220007|-90.0, 0.0,
Grimsby|0.000333350087828|53.56539, -0.07553,
Moosburg|0.000333350087828|46.66791, 14.18296,
Cabanas|0.000333350087828|43.42931, -8.13401,
Longley Lower|0.000333350087828|-42.97905, 147.1444,
Fafard|0.000333350087828|49.50009, -67.58219,
Calgary|0.000599112220007|51.05011, -114.08529,
Union of Burma|0.00238086345665|21.0, 96.0,
Kalama River Inn|0.000333350087828|46.0125, -122.8473,
Nador|0.000333350087828|35.16813, -2.93352,
Harris County|0.000333350087828|29.85728, -95.39234,
Howland Island|0.000333350087828|0.8133, -176.61801,
St. Paul im Lavanttal|0.000599112220007|46.69869, 14.84877,
Mesa County|0.000839363700678|39.01828, -108.46645,
Rotterdam|0.000599112220007|51.9225, 4.47917,
Manta|0.000333350087828|-0.96212, -80.71271,
Claremont|0.000333350087828|-31.98127, 115.77942,
Tarim He|0.000333350087828|41.05088, 86.6375,
People’s Democratic Republic of Algeria|0.00238086345665|28.0, 3.0,
Commonwealth of Australia|0.0104117672333|-25.0, 135.0,
Kampung Bukit Merah|0.000333350087828|5.20419, 100.60151,
Shutesbury|0.000333350087828|42.45648, -72.40981,
Haroldson Lake|0.000151209318621|34.06171, -79.27358,
Village of Airport Drive|0.000333350087828|37.14055, -94.51619,
Western Sahara|0.000599112220007|24.49215, -12.65625,
Tarasovka|0.000333350087828|53.1715, 31.798,
Taharoa Aerodrome|0.000333350087828|-38.1811, 174.70799,
Natick|0.000333350087828|42.28343, -71.3495,
Plurinational State of Bolivia|0.00286558188031|-17.0, -65.0,
Hangzhou|0.000333350087828|30.29365, 120.16142,
Monard|0.000333350087828|52.5125, -8.21111,
Taiyuan|0.000839363700678|37.86944, 112.56028,
Oita Prefecture|0.000599112220007|33.19899, 131.43353,
Niigata|0.000333350087828|37.88637, 139.00589,
D.A. Tiffin Conservation Area|0.000839363700678|44.31681, -79.79965,
Colorado River Indian Reservation|0.000839363700678|33.93172, -114.38864,
City of Atkins|0.000333350087828|35.24157, -92.94635,
Madrid|0.000599112220007|40.4165, -3.70256,
Kepulauan Bangka Belitung|0.000839363700678|-2.66667, 106.66667,
Middleton|0.000333350087828|43.09722, -89.50429,
Bartholomew County|0.000333350087828|39.20597, -85.8976,
Wadsworth|0.000333350087828|41.02561, -81.72985,
Anatolia|0.000333350087828|39.0, 35.0,
Oxfordshire|0.000599112220007|51.83333, -1.25,
Republic of Moldova|0.00147596353441|47.25, 28.58333,
Republic of Singapore|0.00466191517561|1.36667, 103.8,
Assam|0.000599112220007|26.0, 93.0,
Mid-Atlantic Region - 2-digit Hydrologic Unit Code - 02|0.000599112220007|39.80836, -76.16596,
Colville|0.000333350087828|48.54657, -117.90554,
Uyuni|0.000333350087828|-20.45967, -66.82503,
Mombasa|0.000333350087828|-4.05466, 39.66359,
Tiksi|0.000333350087828|71.69002, 128.86467,
Lincoln|0.000599112220007|40.8, -96.66696,
Helsinki|0.000599112220007|60.16952, 24.93545,
Rowley|0.000599112220007|42.71676, -70.87866,
Republic of Liberia|0.000839363700678|6.5, -9.5,
Soldotna|0.000333350087828|60.48778, -151.05833,
Guizhou Sheng|0.00106304852872|27.0, 107.0,
P.L. Via Marconi|0.000333350087828|45.70369, 9.58043,
Lanshan Xian|0.000333350087828|25.28085, 112.18927,
Mittal Steel United States of America - Riverdale Fire Rescue Services|0.00106304852872|41.65014, -87.62515,
Cape Verde Islands|0.000599112220007|16.0, -24.0,
Buôn Bubơ Đak Nông|0.000333350087828|12.18333, 107.63333,
Santa Isabel Municipio|0.000333350087828|17.99663, -66.38711,
Catalina|0.000333350087828|45.96667, 26.15,
Loc. Ind. Artig. e Comm.Impianata|0.000333350087828|42.11654, 13.84545,
Bergey|0.000333350087828|40.30232, -75.42268,
Kutztown|0.000333350087828|40.51732, -75.77742,
Jiangsu Sheng|0.000599112220007|33.0, 119.83333,
New York|0.00793857856508|43.00035, -75.4999,
Antigua and Barbuda|0.00166934878493|17.05, -61.8,
De Planck|0.000333350087828|50.75, 5.85,
Whitting Memorial Baptist Church|0.000333350087828|44.19193, -88.45705,
Luanchuan Chengguanzhen|0.000333350087828|33.7808, 111.613,
Zaire|0.000599112220007|-6.58717, 13.51966,
Lima|0.000839363700678|-12.04318, -77.02824,
Komuna e Rukajt|0.000333350087828|41.66667, 20.0,
Kambalda|0.000333350087828|-31.20165, 121.67083,
Zhangjiagang|0.000333350087828|31.865, 120.53889,
Lingbao Chengguanzhen|0.000839363700678|34.51972, 110.86444,
Keman Koba|0.000333350087828|14.95528, 38.30111,
Trooper J.D. Dave Harr Bridge|0.000839363700678|38.99702, -80.24114,
Nadi|0.000333350087828|-17.8, 177.41667,
Département de la Gironde|0.000333350087828|44.91667, -0.5,
Fukuyama|0.000333350087828|34.48333, 133.36667,
Cheyenne River Reservation|0.000333350087828|45.07648, -101.22485,
City of Galena|0.000333350087828|42.42255, -90.43067,
Shangqiu|0.000333350087828|34.45, 115.65,
Crowne Plaza Chengdu City Centre|0.000333350087828|30.65876, 104.07753,
Lunnan Qiao|0.000333350087828|23.7723, 120.36159,
Chifeng|0.000333350087828|42.26833, 118.96361,
Uljin-gun|0.000333350087828|36.91968, 129.31966,
Toyama|0.000333350087828|36.7, 137.21667,
Tomoo|0.000333350087828|-27.09478, 147.36042,
Panipat|0.000333350087828|29.33259, 76.92634,
La Jolla|0.000599112220007|32.84727, -117.2742,
Pacific Island Club|0.000599112220007|13.5032, 144.79269,
Shibirghān|0.000333350087828|36.66757, 65.7529,
Central America|0.00221088923455|25.32417, -99.66797,
Prague|0.000333350087828|50.08804, 14.42076,
Charoen Pokphand Foods (CPF) Plc. Co. Ltd.|0.00106304852872|13.7581, 100.56494,
City of Holland|0.000839363700678|42.76756, -86.09843,
Kiehl Park|0.000333350087828|41.73392, -88.32368,
Saskatchewan|0.00147596353441|54.0001, -106.00099,
Louisiana Delta Plantation Landing Strip|0.000333350087828|31.49851, -91.90541,
Manuel José García|0.00106304852872|-34.71023, -59.53868,
Township of Presque Isle|0.000333350087828|45.26877, -83.46512,
Bering Strait|0.00106304852872|66.0, -169.0,
Clarks Inn Alwar Rajasthan|0.000599112220007|27.5614, 76.61382,
Little Rincon Mountains|0.000333350087828|32.16841, -110.41285,
Turkmenistan|0.00185574523484|39.75, 59.66667,
Korla|0.000333350087828|41.76055, 86.15231,
Nishinomiya Shi|0.000333350087828|34.78194, 135.30247,
City of Bentley|0.000333350087828|37.88681, -97.51483,
Nakajima|0.000333350087828|40.66568, 140.52068,
Nemani School|0.000333350087828|-19.79831, 27.54614,
Evenson Dam|0.000333350087828|43.46498, -96.77366,
De Kroon|0.000333350087828|51.2, 3.38333,
City of Jamestown|0.000599112220007|42.09749, -79.23666,
Champaign County|0.000333350087828|40.14008, -88.19919,
Gulf of Alaska|0.00203603141362|59.0, -145.0,
J.M. Velasco Ibarra|0.00106304852872|-4.37823, -79.94102,
Derbyshire|0.000333350087828|53.16667, -1.58333,
Wugang Shi|0.000599112220007|26.75875, 110.7086,
Seria|0.000333350087828|4.60637, 114.32476,
Madison County|0.000333350087828|38.82985, -89.90517,
Grand Canyon|0.000333350087828|36.05443, -112.13934,
City of Syracuse|0.00106304852872|43.04092, -76.14377,
Socorro County|0.000333350087828|34.00724, -106.93033,
Martinson|0.000333350087828|49.91643, -121.45257,
Yakutsk Airport|0.000333350087828|62.09325, 129.77067,
Banda Aceh|0.000599112220007|5.5577, 95.3222,
McIntosh County|0.000333350087828|31.48381, -81.37557,
Lt. Col W.G. (Billy) Barker VC Airport|0.000599112220007|51.10083, -100.0525,
Lockhart|0.000333350087828|29.88494, -97.67,
Mesa Verde National Park|0.000333350087828|37.23905, -108.46241,
Scott County|0.000333350087828|41.6371, -90.62324,
Charlotte Amalie|0.00147596353441|18.3419, -64.9307,
New Jersey|0.00331871380662|40.16706, -74.49987,
Carlson|0.000333350087828|54.97068, -122.57386,
UNESCO Heritage Site Northwestern Hawaiian Islands|0.00203603141362|28.228, -177.387,
Cascadia|0.000333350087828|44.39735, -122.48175,
Town of Pine Knoll Shores|0.000333350087828|34.6968, -76.82448,
Nanri|0.000333350087828|30.553, 120.558,
La Anguila|0.000333350087828|20.88932, -76.43465,
Iluka|0.000333350087828|-29.40764, 153.34953,
Shiretoko|0.000151209318621|45.27583, 141.03292,
Qiaotou|0.000333350087828|28.5118, 105.704,
Pedro Betancourt|0.000333350087828|22.72709, -81.28963,
Anniston|0.000599112220007|33.65983, -85.83163,
C.M. Hospital|0.000839363700678|25.4004, 68.3604,
Gulfport|0.000333350087828|30.36742, -89.09282,
Datong|0.000599112220007|40.09361, 113.29139,
Kenosha County|0.000333350087828|42.5728, -87.83981,
Town of Warrenton|0.000333350087828|38.71768, -77.79733,
North Pacific Ocean - Ulithi Atoll|0.0012744145064|9.9, 139.605,
Central Park|0.000333350087828|46.97343, -123.69239,
Gaofeng|0.000333350087828|27.0464, 106.846,
Surda|0.000599112220007|39.18345, 16.28756,
Amman|0.000333350087828|31.95522, 35.94503,
Silver City|0.000333350087828|32.77007, -108.28033,
Wisconsin|0.00254639933493|44.50024, -90.00041,
Borderlands Estate|0.000333350087828|0.38333, 35.21667,
Gland|0.000333350087828|46.42082, 6.2701,
King County|0.000333350087828|47.49084, -121.83583,
City of Knoxville|0.000333350087828|35.96906, -83.94959,
Chuquicamata|0.000599112220007|-22.31581, -68.92898,
Greenbelt|0.00161211358974|39.00455, -76.87553,
Dominican Republic|0.00185574523484|19.0, -70.66667,
City of Whiting|0.000333350087828|41.67813, -87.48193,
Roanoke County|0.000599112220007|37.20907, -80.05085,
Discovery Reef|0.000333350087828|16.23333, 111.68333,
Republic of Tunisia|0.0012744145064|34.0, 9.0,
Central Pacific Passenger Station (historical)|0.000839363700678|38.58518, -121.50523,
Blacksburg|0.000333350087828|37.22957, -80.41394,
Hasbrouck Heights|0.000333350087828|40.85816, -74.0807,
Sunda Wopeng|0.000599112220007|43.46792, 124.92945,
Sopochina K.A.|0.000333350087828|61.7, 74.1,
Pretoria|0.000839363700678|-25.74486, 28.18783,
Portsmouth|0.000333350087828|50.8, -1.06667,
Washington, D.C.|0.00441039286828|38.89511, -77.03637,
Santa Fe|0.000333350087828|35.68698, -105.9378,
Aditya|0.000333350087828|6.09331, 80.1366,
Calzada Larga|0.000333350087828|9.17272, -79.56212,
Destin|0.000333350087828|30.39353, -86.49578,
Republic of Senegal|0.000839363700678|14.5, -14.25,
Quebec|0.00270786763068|18.3485, -76.8821,
Pulau-pulau Natuna Utara|0.000333350087828|4.66667, 108.0,
Texas Gulf Coast Regional Airport|0.000333350087828|29.11028, -95.45993,
Tingiri NC|0.000839363700678|27.37265, 94.27949,
Termoli|0.000333350087828|41.98884, 14.98953,
Clearwater County|0.000333350087828|46.6737, -115.65686,
Balkhab District|0.000333350087828|35.39955, 66.71001,
State of Eritrea|0.0012744145064|15.0, 39.0,
Kūr Binār|0.000333350087828|36.82538, 38.3792,
Klamath Basin|0.000333350087828|41.82557, -122.19818,
Hanoi|0.000333350087828|21.0245, 105.84117,
Transvaal|0.000839363700678|1.41667, -77.7,
South Island|0.000333350087828|16.94694, 112.33472,
Kwigillingok Airport|0.000333350087828|59.87978, -163.17053,
Aldeanueva de Figueroa|0.000333350087828|41.16423, -5.53479,
Arab Republic of Egypt|0.00238086345665|27.0, 30.0,
Camp Springs|0.000839363700678|38.804, -76.90664,
Wilma|0.000333350087828|30.15437, -84.96436,
Posada Miss Kenjha|0.000599112220007|12.54208, -81.70869,
Town of Watts|0.000333350087828|36.10729, -94.57177,
Yellowstone National Park|0.000151209318621|44.59644, -110.5472,
League City|0.000333350087828|29.50745, -95.09493,
Republic of the Philippines|0.00514377071489|13.0, 122.0,
Toronto|0.00166934878493|43.70011, -79.4163,
Radisson SAS H.C. Andersen Hotel|0.000333350087828|55.398, 10.393,
Jarr Āl Sirrān|0.000599112220007|16.14959, 44.84391,
North Dakota|0.000599112220007|47.50027, -100.00068,
Lancai|0.000333350087828|35.65892, 101.81861,
Wellington|0.000839363700678|-41.28664, 174.77557,
Loma Prieta|0.000333350087828|22.58056, -101.00111,
White Sea-Baltic Canal|0.000599112220007|62.8, 34.8,
Ḩulayq|0.000333350087828|26.66667, 17.7,
New Brunswick|0.000839363700678|40.48622, -74.45182,
Popasna|0.000333350087828|48.63328, 38.37804,
Howland Center|0.000333350087828|41.25117, -80.74536,
Sungai Silantek Kiri|0.000333350087828|1.08333, 111.1,
PIDB Pacific Islands Development Bank|0.000839363700678|13.47682, 144.74547,
Kingdom of Norway|0.0067769322232|62.0, 10.0,
Republic of Paraguay|0.000839363700678|-23.33333, -58.0,
Vatutine|0.000333350087828|49.01502, 31.06211,
Taiwan|0.00694137546857|24.0, 121.0,
B.G. Thompson Residence (historic)|0.000599112220007|35.38179, -77.99571,
Talamo|0.000333350087828|24.2312, 102.244,
B.J. Lodge|0.000930531195588|-36.59162, 144.57786,
Stickley|0.000333350087828|46.313, -89.39487,
Stockbridge|0.000333350087828|33.54428, -84.23381,
Eduardo Castex|0.000333350087828|-35.91501, -64.29448,
Laverty|0.000333350087828|34.99062, -98.07532,
Shanghai|0.0012744145064|31.22222, 121.45806,
Kabul|0.000599112220007|34.52813, 69.17233,
Isola del Giglio|0.000333350087828|42.35791, 10.90724,
Quezaltepeque|0.000333350087828|14.63333, -89.45,
Kampouéyorgho|0.000333350087828|11.86667, -0.38333,
City of Elwood|0.000333350087828|40.27429, -85.83715,
Akureyri|0.000333350087828|65.68353, -18.0878,
Buenos Aires|0.000599112220007|-34.61315, -58.37723,
Bangkok|0.000333350087828|13.75398, 100.50144,
Pine Island Bay|0.000333350087828|33.66405, -79.6259,
Oakland County|0.000333350087828|42.66041, -83.3858,
Turner County|0.000599112220007|31.71638, -83.62409,
Batang Berjuntai|0.000333350087828|3.38333, 101.41667,
West Bromwich|0.000333350087828|52.51868, -1.9945,
Beluga|0.000333350087828|61.14111, -151.08278,
DC Ranch|0.00426876787451|33.66754, -111.86542,
Qingdao|0.000839363700678|36.06605, 120.36939,
North Atlantic Autonomous Region (RAAN)|0.00317078682449|14.0, -84.25,
Latrobe|0.000333350087828|40.32118, -79.37948,
Gujba|0.000333350087828|11.38333, 11.96667,
Art Gallery of New South Wales|0.000839363700678|-33.86879, 151.21748,
J.C. Vieragutz Property Mine|0.00166934878493|44.71776, -104.26022,
Territory of Norfolk Island|0.00106304852872|-29.03333, 167.95,
Wallingford|0.000333350087828|41.45704, -72.82316,
El Daein|0.000333350087828|11.46186, 26.12583,
Independent State of Samoa|0.000839363700678|-13.8, -172.13333,
Pierre|0.000333350087828|44.36832, -100.35097,
Richards Bay|0.000839363700678|-28.78301, 32.03768,
Dubai International Airport|0.000333350087828|25.25278, 55.36444,
El Limón|0.000333350087828|10.30589, -67.63212,
Village of Antwerp|0.000599112220007|41.17978, -84.73776,
Kassou|0.000333350087828|11.58235, -2.0464,
City of Whitehouse|0.000333350087828|32.22156, -95.2218,
Sheraton Grande Tokyo Bay|0.000333350087828|35.62603, 139.87764,
S.P. in Palazzi|0.000333350087828|43.32776, 10.50881,
Saginaw Bay Estates Mobile Home Park|0.000333350087828|43.61806, -83.77639,
Aruba|0.00106304852872|12.5, -69.96667,
Town of Chapel Hill|0.000599112220007|35.92694, -79.0386,
Longitude 131|0.00185574523484|-25.24979, 131.00862,
Sorong|0.000333350087828|-0.87956, 131.26104,
City of Colo|0.000839363700678|42.01448, -93.3186,
Guangdong Sheng|0.000839363700678|23.5, 113.25,
Milford|0.000333350087828|41.22232, -73.0565,
Burlington County|0.000839363700678|39.87769, -74.6682,
Township of East China|0.000599112220007|42.76453, -82.48919,
Hunan Sheng|0.000839363700678|27.66667, 111.75,
Kinsale|0.000333350087828|51.7075, -8.53056,
Victoria|0.00221088923455|48.43294, -123.3693,
Nizhniy Kuranakh|0.000333350087828|58.8238, 125.52278,
Fort Madison|0.000333350087828|40.62976, -91.31515,
Orange County|0.000333350087828|33.67691, -117.77617,
Risley|0.000333350087828|52.92046, -1.32222,
Knysna N.W.|0.000839363700678|-34.0, 23.0,
Aynak|0.000333350087828|33.99733, 66.43367,
Apalachicola Bay Aquatic Preserve|0.000333350087828|29.66688, -84.99935,
Nelson|0.000333350087828|-41.27078, 173.28404,
Christchurch|0.000333350087828|-43.53333, 172.63333,
Matsuzaka|0.000333350087828|36.03462, 138.98135,
Washington Mills|0.000333350087828|43.05007, -75.27294,
Jamaica|0.00238086345665|18.16667, -77.25,
England|0.0012744145064|52.16045, -0.70312,
Casablanca|0.000333350087828|33.58831, -7.61138,
Ellensburg|0.000333350087828|46.99651, -120.54785,
Guam|0.00166934878493|13.47861, 144.81834,
Cavite City|0.000333350087828|14.48369, 120.89878,
Australian Capital Territory|0.000333350087828|-35.5, 149.0,
Ninilchik|0.000599112220007|60.05139, -151.66889,
Visakhapatnam|0.000599112220007|17.68009, 83.20161,
Nago|0.000333350087828|26.61502, 127.98543,
Westwood|0.000333350087828|42.21399, -71.2245,
Wakayama|0.000333350087828|33.91667, 135.41667,
Oceania|0.000599112220007|6.90944, -75.56111,
City of Batavia|0.000333350087828|41.84895, -88.30846,
Lake Havasu City|0.000333350087828|34.4839, -114.32245,
Vanua Levu|0.000333350087828|-16.55, 179.25,
Gulf States Columbiana SW Dam|0.000839363700678|33.02179, -86.72999,
Int'l Asia Pacific Convention|0.000599112220007|18.25937, 109.49275,
Penglai Shi|0.000333350087828|37.64806, 120.82639,
Pohokura|0.000333350087828|-39.16938, 174.67174,
Republic of Finland|0.0046990069538|64.0, 26.0,
Kuching|0.000599112220007|1.55, 110.33333,
Distrito Capital de Bogotá|0.000599112220007|4.25, -74.18333,
Cook Islands|0.000333350087828|-21.24842, -159.78516,
Idārat al Faḩş wa at Tarkhīş|0.000333350087828|23.60202, 58.48858,
Kabupaten Sampang|0.000333350087828|-7.05, 113.25,
Juba|8.23634548753e-05|4.85165, 31.58247,
Montana|0.0021589672565|47.00025, -109.75102,
Rhine River|0.000333350087828|37.22742, -76.6398,
Tanggu|0.000333350087828|39.02111, 117.64694,
El Corredor R.W.|0.000839363700678|27.94609, -101.30399,
North Vancouver|0.000333350087828|49.31636, -123.06934,
Republic of Peru|0.00603467757558|-10.0, -75.25,
City of Jacksonville|0.000333350087828|30.33699, -81.66018,
J.R.'s Airport|0.000839363700678|29.00401, -82.55389,
Kelantan|0.000599112220007|5.33333, 102.0,
Santa Catarina|0.000839363700678|-27.0, -50.0,
Panama City|0.000333350087828|30.15946, -85.65983,
Fort Collins|0.000333350087828|40.58526, -105.08442,
Tengiz|0.000333350087828|54.00561, 69.73833,
South America|0.00478493238155|-14.60485, -57.65625,
Rhind Island|0.000333350087828|55.31684, -104.85089,
Oroville|0.000599112220007|39.51394, -121.55776,
Hooper Bay|0.000333350087828|61.53111, -166.09667,
Icarus 1|0.000333350087828|41.8927, 12.50489,
Japan|0.0107433076362|35.68536, 139.75309,
Republic of Bulgaria|0.00185574523484|42.66667, 25.25,
Warren County|0.000333350087828|43.56098, -73.84601,
State of Kuwait|0.0012744145064|29.5, 47.75,
Kaifeng|0.000333350087828|34.7986, 114.30742,
Savannakhet Airport|0.000599112220007|16.55659, 104.75953,
Kwinana|0.000333350087828|-32.23391, 115.82785,
George Washington|0.000333350087828|22.59801, -80.31392,
Coral Reefs Awash|0.000599112220007|9.5698, 138.20339,
T. Pedersen Land|0.000333350087828|81.65, -44.41667,
Ketchikan Gateway Borough|0.00106304852872|55.50056, -131.41667,
Lanzhou|0.00166934878493|36.05701, 103.83987,
Green Cove Springs|0.000333350087828|29.99191, -81.67815,
Fukuoka Prefecture|0.000599112220007|33.52813, 130.66472,
Bayamon|0.000599112220007|18.17774, -66.11322,
Clatskanie River Inn|0.000333350087828|46.1023, -123.1999,
Republic of India|0.0099915693724|22.0, 79.0,
Lowndes County|0.000333350087828|30.83386, -83.26771,
Allen County|0.000333350087828|41.09087, -85.06656,
Pima County|0.000333350087828|32.09738, -111.78995,
Green Bay|0.000333350087828|44.51916, -88.01983,
Republic of Rwanda|0.00106304852872|-2.0, 30.0,
Saanich|0.000333350087828|48.54964, -123.36931,
Detroit|0.00166934878493|42.33143, -83.04575,
Baltimore County|0.00203603141362|39.44307, -76.61632,
R.E. Snook Reserve|0.000839363700678|-30.30905, 115.0317,
Landkreis Verden|0.000333350087828|52.98139, 9.16778,
Bucharest|0.000333350087828|44.43225, 26.10626,
Athabasca|0.000333350087828|54.71687, -113.28537,
San Lorenzo River|0.000333350087828|36.96412, -122.01246,
Kimhae|0.000333350087828|35.23417, 128.88111,
Pemberton|0.000333350087828|39.97206, -74.68294,
Kurashiki|0.000333350087828|34.58333, 133.76667,
Shishmaref|0.000333350087828|66.25667, -166.07194,
Republic of Panama|0.00203603141362|9.0, -80.0,
Vyshka|0.000333350087828|48.94458, 22.69448,
New Bedford|0.000599112220007|41.63622, -70.93421,
Vancouver|0.00270786763068|49.24966, -123.11934,
Changwon|0.000333350087828|35.22806, 128.68111,
Morro Bay|0.000333350087828|35.36581, -120.8499,
Stellenbosch|0.000333350087828|-33.93462, 18.86676,
Espanola|0.000333350087828|46.25837, -81.76649,
City of Milan|0.000333350087828|35.91262, -88.75561,
Darwin|0.000333350087828|-12.46113, 130.84185,
Amherst County|0.000839363700678|37.60477, -79.14511,
West Sussex|0.000333350087828|51.0, -0.41667,
Ximen|0.000333350087828|26.3132, 99.8529,
Tempe|0.000839363700678|33.41477, -111.90931,
Utah|0.0034637712264|39.25024, -111.75103,
Yakutat|0.000839363700678|59.54694, -139.72722,
Pennsylvania|0.00317078682449|40.27245, -76.90567,
São João da Madeira|0.000333350087828|40.90229, -8.48969,
Boron|0.000333350087828|47.56111, 7.01028,
Thị Trấn Hà Lam|0.000333350087828|15.72193, 108.36114,
Persian Gulf International Airport|0.000599112220007|27.3796, 52.7377,
Hyogo Island Park|0.000333350087828|35.61184, 139.62382,
Clearfield County|0.000333350087828|41.00019, -78.47411,
San José la Coyotera|0.000333350087828|19.51417, -102.39611,
Kourou|0.000333350087828|5.16281, -52.64265,
Tatitlek Airport|0.000599112220007|60.87183, -146.68809,
Dover|0.0012744145064|39.15817, -75.52437,
Abingdon|0.000333350087828|51.67109, -1.28278,
Palatka|0.000333350087828|29.64858, -81.63758,
Great Plains State Park|0.000930531195588|34.77701, -98.98424,
Parish of Kingston|0.000839363700678|17.96667, -76.8,
Parish of Saint Elizabeth|0.000333350087828|18.05, -77.78333,
Pozzuoli|0.000333350087828|40.84394, 14.0952,
Stockholm|0.000333350087828|59.33258, 18.0649,
